Sample_ID	RBT_ELAI	WCT_ELAI	YCT_ELAI	# Heterokaryotypic Inversions
ParmenterCr_20_029	0.979990922	0.020009078	0	0
ParmenterCr_20_030	0.979736366	0.019796727	4.67E-04	0
ParmenterCr_20_031	0.984063508	0.015936492	0	0
ParmenterCr_20_032	0.983411568	0.016588432	0	0
ParmenterCr_20_033	0.984141639	0.015858361	0	0
ParmenterCr_20_034	0.975886221	0.024113779	0	0
ParmenterCr_20_035	0.977857407	0.022142593	0	0
ParmenterCr_20_036	0.949409899	0.050590101	0	1
ParmenterCr_20_037	0.990500844	0.009499156	0	0
ParmenterCr_20_038	0.957498179	0.042445188	5.66E-05	0
ParmenterCr_20_039	0.98038102	0.019408947	0.000210033	0
ParmenterCr_20_040	0.968383898	0.031616102	0	1
ParmenterCr_20_041	0.967874923	0.032125077	0	1
ParmenterCr_20_042	0.978892858	0.021107142	0	0
ParmenterCr_20_043	0.967723442	0.032044544	0.000232014	0
ParmenterCr_20_044	0.980294364	0.019705636	0	0
ParmenterCr_20_045	0.990592053	0.009407947	0	0
ParmenterCr_20_046	0.979372816	0.020627184	0	0
ParmenterCr_20_047	0.971160855	0.028839145	0	1
ParmenterCr_20_048	0.976843968	0.023156032	0	0
ParmenterCr_20_049	0.981268166	0.018731834	0	0
ParmenterCr_20_050	0.972245891	0.027223705	0.000530404	0
ParmenterCr_20_051	0.986528058	0.013471942	0	0
ParmenterCr_20_052	0.985674968	0.014325032	0	0
ParmenterCr_20_053	0.982751791	0.017248209	0	0
ParmenterCr_20_054	0.975891318	0.024108682	0	0
ParmenterCr_20_055	0.978060518	0.021939482	0	0
ParmenterCr_20_056	0.966719587	0.033280413	0	0
ParmenterCr_20_057	0.958984281	0.041015719	0.00E+00	0
ParmenterCr_20_058	0.967120625	0.032879375	0	0
ParmenterCr_20_059	0.97625209	0.02374791	0	1
ParmenterCr_20_060	0.962440817	0.037559183	0	1
ParmenterCr_20_061	0.972294197	0.027705803	0	0
ParmenterCr_20_062	0.98131327	0.01868673	0	0
ParmenterCr_20_063	0.978313192	0.021686808	0	0
ParmenterCr_20_064	0.976201986	0.023798014	0	0
ParmenterCr_20_065	0.972906639	0.027093361	0	0
ParmenterCr_20_066	0.986527813	0.013472187	0	0
ParmenterCr_20_067	0.974068498	0.025931502	0	0
ParmenterCr_20_068	0.980964835	0.019035165	0	0
ParmenterCr_20_069	0.973202553	0.026797447	0	0
ParmenterCr_20_070	0.977243661	0.022756339	0	0
ParmenterCr_20_071	0.984020432	0.015979568	0	0
ParmenterCr_20_072	0.980057994	0.019942006	0	0
ParmenterCr_20_073	0.984311522	0.015688478	0	0
ParmenterCr_20_075	0.985395193	0.014604807	0	0
ParmenterCr_20_076	0.980803804	0.019196196	0	0
ParmenterCr_20_077	0.981457359	0.018542641	0	0
ParmenterCr_20_078	0.981129477	0.018870523	0	0
ParmenterCr_20_079	0.982413005	0.017586995	0	0
ParmenterCr_20_080	0.987544228	0.012455772	0	0
ParmenterCr_20_081	0.988752474	0.011247526	0	0
ParmenterCr_20_082	0.957308289	0.042691711	0	0
ParmenterCr_20_083	0.969753619	0.030246381	0	1
ParmenterCr_20_084	0.983492958	0.016507042	0	0
ParmenterCr_20_085	0.9858936	0.0141064	0	0
ParmenterCr_20_086	0.986612761	0.013387239	0	0
ParmenterCr_20_087	0.983844776	0.016155224	0	0
ParmenterCr_20_088	0.977965626	0.022034374	0	1
ParmenterCr_20_089	0.967092505	0.032907495	0	0
ParmenterCr_20_090	0.987553693	0.012446307	0	0
Poorman_24_01	0.995368022	0.004631978	0.00E+00	0
Poorman_24_02	0.989808194	0.010191806	0	0
Poorman_24_03	0.992089945	0.007910055	0.00E+00	0
Poorman_24_04	0.993486421	0.006513579	0	0
Poorman_24_05	0.988448696	0.011551304	0	0
Poorman_24_06	0.988496613	0.011503387	0	0
Poorman_24_07	0.985940715	0.014059285	0	0
Poorman_24_08	0.988381178	0.011618822	0	0
Poorman_24_09	0.986372632	0.013627368	0.00E+00	0
Poorman_24_10	0.989325069	0.010674931	0	0
Poorman_24_11	0.99259971	0.00740029	0	0
Poorman_24_12	0.994033283	0.005966717	0	0
Poorman_24_13	0.991885547	0.008114453	0	0
Poorman_24_14	0.992501402	0.007498598	0	0
Poorman_24_15	0.983113978	0.016886022	0	0
Poorman_24_16	0.992949444	0.007050556	0	0
Poorman_24_17	0.995865127	0.004134873	0	0
Poorman_24_18	0.987265873	0.012734127	0.00E+00	0
Poorman_24_19	0.989133179	0.010866821	0	0
Poorman_24_20	0.996260288	0.003739712	0	0
Poorman_24_21	0.986139197	0.013860803	0	0
Poorman_24_22	0.985528063	0.014471937	0	0
Poorman_24_23	0.990090485	0.009909515	0	0
Poorman_24_24	0.981204901	0.018795099	0	0
Poorman_24_25	0.993973831	0.006026169	0	0
Poorman_24_26	0.993225395	0.006774605	0	0
Porc_17_01	0.153976805	0.846023195	0	2
Porc_17_02	0.023234544	0.976765456	0	0
Porc_17_03	0.013168131	0.986831869	0	0
Porc_17_04	0.128726471	0.871273529	0	0
Porc_17_05	0.020306745	0.979693255	0	0
Porc_17_06	0.017818327	0.982181673	0	0
Porc_17_07	0.013772244	0.986227756	0	0
Porc_17_08	0.182023163	0.817976837	0	1
Porc_17_09	0.01155744	9.88E-01	0	0
Porc_17_10	0.007807255	0.992192745	0	0
Porc_17_11	0.011184591	0.988815409	0	0
Porc_17_12	0.167586849	0.832413151	0	2
Porc_17_13	0.013378682	0.986621318	0	0
Porc_17_14	0.129636357	8.70E-01	0	1
Porc_17_15	0.154993347	0.845006653	0	0
Porc_17_16	0.021632792	0.978367208	0	0
Porc_17_17	0.020867394	9.79E-01	0	0
Porc_17_18	0.020596346	9.79E-01	0	0
Porc_17_19	0.006017036	0.993982964	0	0
Porc_17_20	0.028433347	9.72E-01	0	0
Porc_17_21	0.022608613	9.77E-01	0	0
Porc_17_22	0.019389323	0.980610677	0	0
Porc_17_23	0.014747348	0.985252652	0	0
Porc_17_24	0.00818784	0.99181216	0	0
Porc_17_25	0.025250611	0.974749389	0	0
Porc_17_26	0.035704111	0.964295889	0	2
Porc_17_27	0.016032159	0.983967841	0	0
Porc_17_28	0.011623759	0.988376241	0	0
Porc_17_29	0.027122737	0.972877263	0	0
Porc_17_30	0.027344651	9.73E-01	0	0
Porcupine_23_121	0.04703499	0.95296501	0	0
Porcupine_23_122	0.009947405	0.990052595	0	0
Porcupine_23_123	0.013566649	0.986433351	0	0
Porcupine_23_124	0.005286262	0.994713738	0	0
Porcupine_23_125	0.015138339	0.984861661	0	0
Porcupine_23_126	0.014259666	0.985740334	0	0
Porcupine_23_127	0.000131395	0.999868605	0	0
Porcupine_23_128	0	1	0	0
Porcupine_23_129	0	1	0	0
Porcupine_23_130	4.56E-07	0.999999544	0	0
Porcupine_23_131	1.60E-05	0.999983972	0	0
Porcupine_23_132	0.000132765	1.00E+00	0	0
Porcupine_23_133	0	1	0	0
Porcupine_23_134	0.014609551	0.985390449	0.00E+00	0
Porcupine_23_135	0	1	0	0
Porcupine_23_136	0	1	0	0
Porcupine_23_137	0	1	0	0
Porcupine_23_138	0.001667532	9.98E-01	0	0
Porcupine_23_139	0.00240349	0.99759651	0	0
Porcupine_23_140	0	1	0	0
Porcupine_23_141	0.007027997	0.992972003	0	0
Porcupine_23_142	0.006567936	0.993432064	0	0
Porcupine_23_143	0	1	0	0
Porcupine_23_144	0.011599347	0.988400653	0	0
Porcupine_23_145	0.002047735	0.997952265	0	0
Porcupine_23_146	3.78E-05	0.999962234	0	0
Quartz_10_141	0.99681247	0.00318753	0	0
Quartz_10_142	0.993926788	0.005435417	0.000637795	0
Quartz_10_144	0.993384216	0.006615784	0	0
Quartz_10_148	0.996745532	0.003254468	0	0
Quartz_10_149	0.989213964	0.010610414	0.000175622	0
Quartz_10_153	0.931048778	0.068951222	0	0
Ramsey_24_01	0.993939264	0.006060736	0	0
Ramsey_24_02	0.995204711	0.004795289	0	0
Ramsey_24_03	0.994571977	0.005428023	0	0
Ramsey_24_04	0.996956494	0.003043506	0	0
Ramsey_24_05	0.994620423	0.005379577	0	0
Ramsey_24_06	0.989189274	0.010810726	0	0
Ramsey_24_07	0.995292838	0.004707162	0	0
Ramsey_24_08	0.994722912	0.005277088	0	0
Ramsey_24_09	0.989576248	0.010423752	0	1
Ramsey_24_10	0.993873916	0.006126084	0	0
Ramsey_24_11	0.991880636	0.008119364	0	0
Ramsey_24_12	0.996368409	0.003631591	0	0
Ramsey_24_13	0.996686346	0.003313654	0	0
Ramsey_24_14	0.987533371	0.012466629	0	0
Ramsey_24_15	0.996536649	0.003463351	0	0
Ramsey_24_16	0.998240704	0.001759296	0	0
Ramsey_24_17	0.996177895	0.003822105	0	0
Ramsey_24_18	0.991589272	0.008410728	0	0
Ramsey_24_19	0.99237696	0.00762304	0	0
Ramsey_24_20	0.995512966	0.004487034	0	0
Ramsey_24_21	0.992974286	0.007025714	0	0
Ramsey_24_22	0.981620915	0.018376317	2.77E-06	1
Ramsey_24_23	0.996325198	0.003674802	0	0
Ramsey_24_24	0.995050592	0.004949408	0	0
Ramsey_24_25	0.994088269	0.005911731	0	0
Ramsey_24_26	0.992352259	0.007647741	0	0
S17mile_23_151	0.002499538	0.997500462	0	0
S17mile_23_152	0.131296984	0.868703016	0	4
S17mile_23_153	0.003267432	0.996732568	0	0
S17mile_23_154	0.005388441	0.994611559	0	0
S17mile_23_155	0.00884209	0.99115791	0	0
S17mile_23_156	0.003074576	0.996925424	0	0
S17mile_23_157	0	1	0	0
S17mile_23_158	0.0094329	0.9905671	0	0
S17mile_23_159	0.016916684	0.983083316	0	0
S17mile_23_160	0.002945785	0.997054215	0	0
S17mile_23_161	0.004954374	0.995045626	0	0
S17mile_23_162	0.00575966	0.99424034	0	0
S17mile_23_163	0.006497415	0.993502585	0	0
S17mile_23_164	0.006355346	0.993644654	0	0
S17mile_23_165	0.005350837	0.994649163	0	0
S17mile_23_166	0	1	0	0
S17mile_23_168	0	1	0	0
S17mile_23_169	0.004269012	0.995730988	0	0
S17mile_23_170	0.011835459	0.988164541	0	0
S17mile_23_171	0.009491242	0.990508758	0	0
S17mile_23_172	0.003087157	0.996912843	0	0
S17mile_23_173	0.013402167	0.986597833	0	0
S17mile_23_174	0.004799132	0.995200868	0	0
S17mile_23_175	0.01674556	0.98325444	0	0
S17mile_23_176	0.003682922	0.996317078	0	0
S17mile_23_177	0.319739161	0.680260839	0	5
S17mile_23_178	0.001622721	0.998377279	0	0
S17mile_23_179	0.114621486	0.885378514	0	2
S17mile_23_180	0.007809037	0.992190963	0	0
SAC1_04_08	0.998488314	0.001511686	0	0
SAC1_04_10	0.174379567	0.825620433	0	3
SAC1_04_11	0.000258166	0.999741834	0	0
SAC1_04_12	0.988485557	0.011514443	0	0
SAC1_04_13	0.802881963	0.197118037	0	1
SAC1_04_14	0.100248155	0.899751845	0	0
SAC1_04_15	0.001045545	0.998954455	0	0
Sand_15_046	9.21E-05	0.999907861	0	0
Sand_15_047	0.001086957	0.998913043	0	0
Sand_15_048	0.000206981	0.999793019	0	0
Sand_15_050	0	1	0	0
Sand_15_051	0.999196306	0.000803694	0	0
Sand_15_052	0.002364017	0.997635983	0	0
Sand_15_054	6.31E-05	0.999936923	0	0
Sand_15_056	0.998933935	0.001066065	0	0
Sand_15_057	0	1	0	0
Sand_15_058	0.99870601	0.00129399	0	0
Sand_15_059	0.998481455	0.001518545	0	0
Sand_15_060	0	1	0	0
Sand_15_062	0.000403674	0.999596326	0	0
Sand_15_063	0.245019122	0.754980878	0	3
Sand_15_065	0.999891099	0.000108901	0	0
Sand_15_066	0.995618847	0.003971857	0.000409296	0
Sand_15_791	0.985926221	0.014073779	0	0
Sand_15_795	0.005302435	0.994697565	0.00E+00	0
Sand_15_797	0.996463751	0.003536249	0	1
Sand_15_798	0.000411173	0.999588827	0	0
SFishL_21_01	0.994216549	0.005744237	3.92E-05	0
SFishL_21_02	0.983974768	0.015810201	0.000215031	0
SFishL_21_03	0.994473647	0.005441683	8.47E-05	0
SFishL_21_04	0.995232858	0.004584263	1.83E-04	0
SFishL_21_05	0.993162466	0.00675283	8.47E-05	0
SFishL_21_06	0.986086228	0.013913772	0	0
SFishL_21_07	0.995502478	0.004412801	8.47E-05	0
SFishL_21_08	0.995438196	0.004561804	0	0
SFishL_21_09	0.996338868	0.003661132	0	0
SFishL_21_10	0.992077433	0.007922567	0	0
SFishL_21_11	0.995603853	0.004396147	0	0
SFishL_21_12	0.988676667	0.011323333	0	0
SFishL_21_13	0.987867708	0.01204081	9.15E-05	0
SFishL_21_14	0.995742195	0.004257805	0	0
SFishL_21_15	0.993907478	0.006092522	0	0
SFishL_21_16	0.985672785	0.014327215	0	0
SFishL_21_17	0.992584215	0.007184031	0.000231754	0
SFishL_21_18	0.988393883	0.011606117	0	0
SFishL_21_19	0.991527029	0.00834957	0.000123402	0
SFishL_21_20	0.99645311	0.00354689	0	0
SFishL_21_21	0.989515511	0.010484489	0	0
SFishL_21_22	0.993556274	0.006399554	4.42E-05	0
SFishL_21_23	0.987275394	0.012724606	0	0
SFishL_21_24	0.991830377	0.008169623	0	0
SFishL_21_25	0.995362327	0.004474555	0.000163118	0
SFishL_21_26	0.993689154	0.006310846	0	0
Silverbow_23_061	0.007859341	0.992140659	0	0
Silverbow_23_062	0.006053066	0.993946934	0	0
Silverbow_23_063	0.004803057	0.995196943	0	0
Silverbow_23_064	0.004574941	0.995425059	0	0
Silverbow_23_065	0.003623491	0.996376509	0	0
Silverbow_23_066	0.003262116	0.996737884	0	0
Silverbow_23_067	0.002696119	0.997303881	0	0
Silverbow_23_068	0.01088497	0.98911503	0	0
Silverbow_23_069	0.004599026	0.995400974	0	0
Silverbow_23_070	0.005523613	0.994476387	0	0
Silverbow_23_071	0.003740957	0.996259043	0	0
Silverbow_23_072	0.001417134	0.998582866	0	0
Silverbow_23_073	0.007996357	0.992003643	0	0
Silverbow_23_074	0.00471186	0.99528814	0	0
Silverbow_23_075	0.003120873	0.996879127	0	0
Silverbow_23_076	0.003470698	0.996529302	0	0
Silverbow_23_078	0.005686956	0.994313044	0	0
Silverbow_23_079	0.001373638	0.998626362	0	0
Silverbow_23_080	0.011093157	0.988906843	0	0
Silverbow_23_081	0.005295935	0.994704065	0	0
Silverbow_23_082	0.001972575	0.998027425	0	0
Silverbow_23_083	0.004197787	0.995802213	0	0
Silverbow_23_084	0.010046848	0.989953152	0	0
Silverbow_23_085	0.006647493	0.993352507	0	0
Silverbow_23_086	0.002939079	0.997060921	0	0
Silverbow_23_087	0.002059524	0.997940476	0	0
Silverbow_23_088	0.007024246	0.992975754	0	0
Silverbow_23_089	0.007704822	0.992295178	0	0
Silverbow_23_090	0.007605341	0.992394659	0	0
SML_20_154	0.038190861	0.961809139	0	1
SML_20_155	0	1	0	0
SML_20_156	0.000632187	0.999367813	0	0
SML_20_157	0.502270376	0.497729624	0	6
SML_20_158	0.102989234	8.97E-01	0.00E+00	0
SML_20_159	0.280781302	0.719218698	0	2
SML_20_160	0.057691158	0.942308842	0	1
SML_20_170	0.729746049	0.270253951	0	5
SML_20_181	0.010921137	0.989078863	0	0
SML_20_182	0.008827795	0.991172205	0	0
SML_20_183	0.24988422	0.75011578	0	2
SML_20_186	0.308489049	0.691510951	0	1
SML_20_189	0.00740289	0.99259711	0	0
SML_20_190	0.000171931	0.999828069	0	0
SML_20_191	0.362269393	0.637730607	0	4
SML_20_192	0.000657342	0.999342658	0	0
SML_20_193	0.011866887	0.988133113	0	1
SML_20_194	0.032567288	0.967432712	0	0
SML_20_195	0.011567865	0.988432135	0	0
SML_20_196	0.129181146	0.870818854	0	1
SML_20_198	0.000617327	0.999382673	0	0
SML_20_199	0.011818026	0.988181974	0	0
SML_20_200	0.169764627	0.830235373	0	0
SML_20_297	0.000996518	0.999003482	0	0
SML_20_309	0.137411609	0.862588391	0	3
SML_20_366	0.558852232	0.441147768	0	4
SML_20_375	0.015066642	0.984933358	0	0
SML_20_394	0.016871914	0.983128086	0	0
SML_20_395	0.016227312	0.983772688	0	0
SML_20_396	0.403034497	0.596965503	0	5
SnowSlo_21_01	0.982159905	0.017840095	0	0
SnowSlo_21_02	0.97769109	0.022149931	0.000158979	0
SnowSlo_21_03	0.964256585	0.035721384	2.20E-05	0
SnowSlo_21_04	0.959848208	0.040151792	0	0
SnowSlo_21_05	0.976532041	0.023203382	0.000264577	0
SnowSlo_21_06	0.94211432	0.057759427	0.000126253	0
SnowSlo_21_07	0.983516648	0.016483352	0	0
SnowSlo_21_08	0.975135454	0.024864546	0	0
SnowSlo_21_09	0.973053256	0.026946744	0	0
SnowSlo_21_10	0.979538718	0.020461282	0	0
SnowSlo_21_11	0.984079811	0.015920189	0	0
SnowSlo_21_12	0.963027137	0.036972863	0	0
SnowSlo_21_13	0.984687005	0.014739423	0.000573572	0
SnowSlo_21_14	0.980080607	0.019919393	0	0
SnowSlo_21_15	0.972790602	0.027209398	0	0
SnowSlo_21_16	0.967792494	0.032207506	0	0
SnowSlo_21_17	0.964156158	0.035843842	0	0
SnowSlo_21_18	0.981640341	0.018359659	0	0
SnowSlo_21_20	0.960526409	0.039473591	0	0
SnowSlo_21_21	0.971551295	0.02844713	1.57E-06	0
SnowSlo_21_22	0.963185919	0.036814081	0	0
SnowSlo_21_25	0.974078624	0.025921376	0	0
SnowSlo_21_26	0.985312459	0.014687541	0	0
SnowSlo_21_27	0.968628082	0.031371918	0	0
SnowSlo_21_28	0.97065118	0.029246551	0.000102269	0
SnowSUp_21_01	0.282163808	0.717836192	0	2
SnowSUp_21_02	0.319946657	0.68	0	1
SnowSUp_21_03	0.993350734	0.006649266	0	0
SnowSUp_21_04	0.262823638	0.737138638	3.77E-05	3
SnowSUp_21_05	0.992768713	0.007231287	0	0
SnowSUp_21_06	0.279031821	0.720968179	0	1
SnowSUp_21_07	0.99571789	0.004246609	3.55E-05	0
SnowSUp_21_08	0.267263612	0.732688359	4.80E-05	4
SnowSUp_21_11	0.997541133	0.001131537	0.001327329	0
SnowSUp_21_12	0.987443753	0.012556247	0	0
SnowSUp_21_13	0.987858639	0.012141361	0	0
SnowSUp_21_14	0.996145471	0.002595079	0.00125945	0
SnowSUp_21_15	0.988493462	0.011506538	0	0
SnowSUp_21_16	0.620368353	0.378917463	0.000714184	4
SnowSUp_21_17	0.617065622	0.381630374	0.001304004	3
SnowSUp_21_18	0.998818192	0.001181808	0	0
SnowSUp_21_19	0.995326503	0.003636349	0.001037148	0
SnowSUp_21_20	0.996049561	0.003306066	6.44E-04	0
SnowSUp_21_21	0.237766882	0.762233118	0	4
SnowSUp_21_22	0.357729554	0.642270446	0	4
SnowSUp_21_23	0.340553326	0.659446674	0	4
SnowSUp_21_24	0.283148193	0.716851807	0	3
SnowSUp_21_25	0.287402936	0.712597064	0	1
SnowSUp_21_26	0.315022998	0.684935012	4.20E-05	3
SnowSUp_21_27	0.31690277	0.683060164	3.71E-05	1
SnowSUp_21_28	0.396200258	0.603799742	0	4
SnowSUp_21_29	0.357994848	0.641965756	3.94E-05	1
StahlSS21_001	0.000663904	0.999336096	0	0
StahlSS21_002	0.000707091	0.999292909	0	0
StahlSS21_003	0.000185211	0.999814789	0	0
StahlSS21_004	0.000783078	0.999216922	0	0
StahlSS21_005	0.000813679	0.999186321	0	0
StahlSS21_006	0.001130537	0.998869463	0	0
StahlSS21_007	0.000258611	0.999741389	0	0
StahlSS21_008	0.000307562	0.999692438	0	0
StahlSS21_009	0.001662998	0.998337002	0	0
StahlSS21_010	4.36E-05	0.999956404	0	0
StahlSS21_011	0.000341758	0.999658242	0	0
StahlSS21_013	3.46E-08	0.999999965	0	0
StahlSS21_014	0.000176433	0.999823567	0	0
StahlSS21_016	0.000622417	0.999377583	0	0
StahlSS21_017	0.00029775	0.99970225	0	0
StahlSS21_018	0.000404661	0.999595339	0	0
StahlSS21_021	0	1	0	0
StahlSS21_022	0	1	0	0
StahlSS21_023	0.0005938	0.9994062	0	0
StahlSS21_024	0	1	0	0
StahlSS21_025	0	1	0	0
StahlSS21_026	0	1	0	0
StahlSS21_027	0.000404973	0.999595027	0	0
StahlSS21_028	0.000146729	0.999853271	0	0
StahlSS21_029	0.000403469	0.999596531	0	0
StahlSS21_030	0.000145187	0.999854813	0	0
StahlSS21_031	0.000780893	0.999219107	0	0
StahlSS21_032	5.93E-05	0.99994066	0	0
StahlSS21_033	0	1.00E+00	0	0
StahlSS21_034	0.000658306	0.999341694	0	0
StahlSS21_035	0.000114254	0.999885746	0	0
StahlSS21_036	0.000655459	0.999344541	0	0
StahlSS21_037	0.00058928	0.99941072	0	0
StahlSS21_038	0	1	0	0
StahlSS21_040	0.000145965	0.999854035	0	0
StahlSS21_041	0.000224507	0.999775493	0	0
StahlSS21_042	0.000809476	0.999190524	0	0
StahlSS21_043	0.000876648	0.999123352	0	0
StahlSS21_044	0.000392117	0.999607883	0	0
StahlSS21_045	0	1	0	0
StahlSS21_046	2.60E-05	0.999973954	0	0
StahlSS21_048	0.000169428	0.999830572	0	0
StahlSS21_050	0.000390113	0.999609887	0	0
StahlSS21_052	2.72E-08	0.999999973	0	0
StahlSS21_053	0.001168497	0.998831503	0	0
StahlSS21_054	6.83E-07	0.999999317	0	0
StahlSS21_056	0	1	0	0
StahlSS21_058	0.000326805	0.999673195	0	0
StahlSS21_061	0.000734873	0.999265127	0	0
StahlSS21_062	0.000733484	0.999266516	0	0
StahlSS21_063	2.91E-06	0.999997091	0	0
StahlSS21_064	0.000145783	0.999854217	0	0
StahlSS21_065	0.001074836	0.998925164	0	0
StahlSS21_067	0.000300474	0.999699526	0	0
StahlSS21_068	0	1	0	0
StahlSS21_069	0.000616464	0.999383536	0	0
StahlSS21_071	0.000466985	0.999533015	0	0
StahlSS21_072	0.000490871	0.999509129	0	0
StahlSS21_073	0.000166105	0.999806301	2.76E-05	0
StahlSS21_074	0.000565912	0.999434088	0	0
StahlSS21_075	0.000968033	0.999031967	0	0
StahlSS21_076	0.000562931	0.999437069	0	0
StahlSS21_077	0	1	0	0
StahlSS21_079	0.000380005	0.999619995	0	0
StahlSS21_081	0.000208262	0.999791738	0	0
StahlSS21_082	0.00764907	0.99235093	0	0
StahlSS21_083	0.000164607	1.00E+00	0	0
StahlSS21_084	0.000929164	0.999070836	0	0
StahlSS21_085	0	1	0	0
StahlSS21_086	0.000636903	0.999363097	0	0
StahlSS21_087	8.28E-07	0.999999172	0	0
StahlSS21_088	0.000825401	0.999174599	0	0
StahlSS21_089	0	1	0	0
StahlSS21_090	0.000556299	0.999443701	0	0
StahlSS21_091	0.000193796	0.999806204	0	0
StahlSS21_092	0.000322444	0.999677556	0	0
StahlSS21_093	0.001838564	0.998161436	0	0
StahlSS21_094	0	1	0	0
StahlSS21_095	0.000915414	0.999084586	0	0
StahlSS21_096	0.000511618	0.999488382	0	0
StahlSS21_097	0.000274852	0.999725148	0	0
StahlSS21_099	0.000391302	0.999608698	0	0
StahlSS21_102	9.99E-06	0.999990011	0	0
StahlSS21_103	0.000164472	0.999835528	0	0
Star_11_292	0.998772327	0.001227673	0	0
Star_11_293	0.996219279	0.001967978	0.001812743	0
Star_11_295	0.983373535	0.014244296	0.002382169	0
Star_11_296	0.996619969	0.003380031	0	0
Star_11_297	0.992013119	0.005352798	0.002634083	0
Troy_11_05	0.999291583	0.000708417	0	0
Troy_11_06	0.992541298	0.006621753	0.000836949	0
Troy_11_14	0.993446521	0.006251104	0.000302376	0
Troy_11_17	0.983940096	0.012057702	0.004002201	0
Troy_11_22	0.992738722	0.003311283	0.003949995	0
Troy_11_23	0.989491916	0.003527463	0.006980621	0
Troy_11_29	0.99157421	0.00842579	0	0
UpperCedarLk_20_011	1	0	0	0
UpperCedarLk_20_012	0.999705592	0	0.000294408	0
UpperCedarLk_20_014	0.999036509	0	0.000963491	0
UpperCedarLk_20_015	1	0	0	0
UpperCedarLk_20_016	1	0.00E+00	0	0
UpperCedarLk_20_017	0.999716197	0	0.000283803	0
UpperCedarLk_20_018	0.998999978	0	0.001000022	0
UpperCedarLk_20_019	1	0	0	0
UpperCedarLk_20_021	1	0.00E+00	0	0
UpperCedarLk_20_022	0.999979209	2.08E-05	0	0
UpperCedarLk_20_023	1	0	0	0
UpperCedarLk_20_024	1	0	0	0
UpperCedarLk_20_025	1	0	0	0
UpperCedarLk_20_026	1	0	0	0
UpperCedarLk_20_027	1	0	0	0
UpperCedarLk_20_028	0.998961377	0	0.001038623	0
UpperCedarLk_20_029	0.999339537	0	0.000660463	0
UpperCedarLk_20_030	1	0	0	0
W_14_008	0.499805697	0.500194303	0	6
W_14_015	0.499759296	0.500240704	0	6
W_14_038	0	1	0	0
W_14_111	0.601064061	0.398935939	0	5
W_14_113	1	0	0	0
W_14_302	0.001254807	0.998745193	0	0
Weigle_17_075	1	0	0	0
Weigle_17_076	1	0	0	0
Weigle_17_079	1	0	0	0
Weigle_17_083	1	0	0	0
Weigle_17_084	1	0	0	0
Weigle_17_086	0.999865751	0.000134249	0	0
Weigle_17_087	0.999727158	0.000272842	0	0
Weigle_17_088	0.999866556	0.000133444	0	0
Wolf_17_241	1	0	0	0
Wolf_17_242	0.999866748	0.000133252	0	0
Wolf_17_243	1	0	0	0
Wolf_17_244	1	0	0	0
Wolf_17_245	1	0	0	0
Wolf_17_246	1	0	0	0
Wolf_17_247	1	0	0	0
Wolf_17_248	1	0	0	0
Wolf_17_249	1	0	0	0
Wolf_17_250	1	0	0	0
Wolf_24_001	1	0	0	0
Wolf_24_002	0.999867865	0.000132135	0	0
Wolf_24_003	1	0	0	0
Wolf_24_004	1	0	0	0
Wolf_24_005	0.999866445	0.000133555	0	0
Wolf_24_006	1	0	0	0
Wolf_24_007	1	0	0	0
Wolf_24_008	1	0	0	0
Wolf_24_009	1	0	0	0
Wolf_24_010	0.999867967	0.000132033	0	0
Wolf_24_011	0.999999975	2.52E-08	0	0
Wolf_24_012	1	0	0	0
Wolf_24_013	0.999894278	0.000105722	0	0
Wolf_24_014	1	0	0	0
Wolf_24_015	1	0	0	0
Wolf_24_016	0.999866324	0.000133676	0	0
Wolf_24_017	0.999866399	0.000133601	0	0
Wolf_24_018	1	0	0	0
Wolf_24_019	0.99973003	0.00026997	0	0
Wolf_24_020	1	0	0	0
Wolf_24_021	0.99986808	0.00013192	0	0
Wolf_24_022	1	0	0	0
Wolf_24_023	1	0	0	0
Wolf_24_024	1	0	0	0
Wolf_24_025	0.999717494	0.000282506	0	0
Wolf_24_026	0.999987513	1.25E-05	0	0
Wolf_24_027	1	0	0	0
Wolf_24_028	1	0	0	0
Wolf_24_029	1	0	0	0
Wolf_24_030	0.999866629	0.000133371	0	0
Wolf_24_031	0.999998834	1.17E-06	0	0
Wolf_24_032	0.999867761	0.000132239	0	0
Wolf_24_033	1	0	0	0
Wolf_24_034	1	0	0	0
Wolf_24_035	1	0	0	0
Wolf_24_036	1	0	0	0
Wolf_24_037	1	0	0	0
Wolf_24_038	1	0	0	0
Wolf_24_039	1	0	0	0
Wolf_24_040	1	0	0	0
Wolf_24_041	1	0	0	0
Wolf_24_042	1	0	0	0
Wolf_24_043	1	0	0	0
Wolf_24_044	1	0	0	0
Wolf_24_045	0.999869051	0.000130949	0	0
Wolf_24_046	1	0	0	0
Wolf_24_047	0.999728982	0.000271018	0	0
Wolf_24_048	1	0	0	0
Wolf_24_050	1	0	0	0
Wolf_24_051	1	0	0	0
Wolf_24_052	0.99972678	0.00027322	0	0
Wolf_24_055	1	0	0	0
Wolf_24_056	0.999866257	0.000133743	0	0
Wolf_24_057	1	0	0	0
Wolf_24_058	0.999865206	0.000134794	0	0
Wolf_24_059	0.999867597	0.000132403	0	0
Wolf_24_060	0.99986642	0.00013358	0	0
