Sample_ID	pCRT	pIRT	pRBT	pWCT	pYCT
Bobtail_11_232	0.564102564	0.358108108	0.992584113	0.007693999	0.000599829
Bobtail_11_240	0.5	0.412371134	0.991217746	0.004999	0.002955359
Bram_17_01	0	0.017241379	0.015652319	0.98293578	0
Bram_17_02	0	0.018518519	0.029990382	0.966179862	0.000216388
Bram_17_03	0	0.031818182	0.010697272	0.986947409	7.21917E-05
Bram_17_04	0	0.009009009	0.011374408	0.989250381	7.15308E-05
Bram_17_05	0	0.053571429	0.039719833	0.958016754	0
Bram_17_06	0	0.009345794	0.021833666	0.979473894	0
Bram_17_07	0	0.018181818	0.01586369	0.981667001	0
Bram_17_08	0	0.021978022	0.013413147	0.983240223	0
Bram_17_09	0.042553191	0	0.009945217	0.985765125	0
Bram_17_10	0	0.004347826	0.022103342	0.978070175	0
Bram_17_11	0	0.004385965	0.010228134	0.988432352	0
Bram_17_12	0	0.004347826	0.015315759	0.983671988	0
Bram_17_13	0	0.022123894	0.019797422	0.978731274	0.00020871
Bram_17_14	0	0.004385965	0.034855467	0.966931461	0
Bram_17_15	0	0	0.006976165	0.992066387	0.000207584
Bram_17_16	0	0.005102041	0.007027616	0.991118421	0
Bram_17_17	0	0	0.005120328	0.994545797	0
Bram_17_18	0	0.018018018	0.023878192	0.975734474	0
Bram_17_19	0	0.013274336	0.005320486	0.992452135	0
Bram_17_20	0.010638298	0.017094017	0.00729714	0.991241011	0
Bram_17_21	0.010416667	0.027027027	0.034427088	0.962906016	0
Bram_17_22	0	0.013392857	0.020672383	0.979888268	7.01262E-05
Bram_17_23	0	0.026548673	0.016013775	0.981828507	0
Bram_17_24	0.011111111	0.018518519	0.022856896	0.972020626	0
Bram_17_25	0	0.004587156	0.018175698	0.980118915	0
Bram_17_26	0.01	0.026086957	0.014702218	0.982950401	0
Bram_17_27	0	0.005376344	0.018592297	0.979586818	9.1659E-05
Bram_17_28	0	0.017241379	0.004675325	0.991306028	0
Bram_17_29	0	0.004385965	0.010543933	0.990042412	0
Bram_17_30	0	0.024509804	0.01716821	0.980834392	0
BRAM_19_01	0.428571429	0.415929204	0.889783034	0.006775833	0.103144463
BRAM_19_02	0.401960784	0.434210526	0.863449185	0.007140307	0.131140716
BRAM_19_03	0.40625	0.440366972	0.905578458	0.004309537	0.08858475
BRAM_19_04	0.460784314	0.398305085	0.864304483	0.007827789	0.131081457
BRAM_19_05	0.5	0.439130435	0.866617296	0.008798436	0.127745343
BRAM_19_06	0.45	0.438053097	0.865844513	0.004306478	0.136930932
BRAM_19_07	0.411764706	0.428571429	0.889114406	0.005621988	0.107032349
BRAM_19_08	0.478723404	0.431192661	0.879074568	0.003872395	0.120974889
BRAM_19_09	0.430232558	0.418367347	0.888283795	0.003358613	0.103083379
BRAM_19_10	0.540816327	0.37826087	0.887601101	0.007886718	0.102145983
BRAM_19_11	0.450980392	0.423076923	0.894806157	0.008291726	0.102578475
BRAM_19_12	0.539215686	0.407079646	0.905748274	0.008957363	0.0910431
BRAM_19_13	0.347826087	0.460869565	0.866839827	0.007572959	0.12
BRAM_19_14	0.55	0.459821429	0.903915335	0.007761733	0.093176972
BRAM_19_15	0.5	0.427350427	0.916584565	0.008024251	0.075024201
BRAM_19_16	0.588235294	0.360869565	0.893473368	0.013070725	0.092297944
BRAM_19_17	0.489583333	0.495495495	0.913806654	0.009165731	0.078740157
BRAM_19_18	0.37	0.442982456	0.862076062	0.009898341	0.129379867
BRAM_19_19	0.450980392	0.452586207	0.863881622	0.007647163	0.121679579
BRAM_19_20	0.460784314	0.439130435	0.874958705	0.008110517	0.112023008
BRAM_19_21	0.445652174	0.461538462	0.893396558	0.007575758	0.095451825
BRAM_19_22	0.479591837	0.40625	0.911256676	0.012965964	0.064239528
BRAM_19_23	0.49	0.425438596	0.909335208	0.009249282	0.086673206
BRAM_19_24	0.469387755	0.449541284	0.878789191	0.004244326	0.122187453
BRAM_19_25	0.54	0.355263158	0.903742641	0.009587554	0.087241625
BRAM_19_26	0.37254902	0.467592593	0.861750747	0.008122403	0.123546945
BRAM_19_27	0.588888889	0.465811966	0.87907743	0.006766382	0.117507335
BRAM_19_28	0.5	0.408695652	0.897648228	0.006157416	0.098507046
BRAM_19_29	0.448979592	0.436363636	0.857980007	0.006859338	0.131672335
BRAM_19_30	0.448979592	0.440366972	0.875382263	0.006735846	0.115339834
BULL1_07_03_1	0	0	0.000582848	0.999080882	0.00020979
BULL1_07_03	0	0	0.000579183	0.999181074	0
BULL1_07_04	0.083333333	0.043478261	0.105672923	0.891365162	0.000272851
BULL1_07_05_1	0.010416667	0	0.018460134	0.978312592	0.000276587
BULL1_07_05	0.010869565	0	0.016121869	0.981565013	7.35186E-05
BULL1_07_06_1	0.209302326	0.82278481	0.999320586	0.000530223	8.35701E-05
BULL1_07_06	0.211111111	0.78	0.999111675	0.000373413	7.15717E-05
BULL1_07_07_1	0	0	0.000324281	0.999463615	0.000135704
BULL1_07_07	0	0	0.000323285	0.999377556	0.0001353
BULL1_07_08_1	0	0	0.000166348	0.998531571	0
BULL1_07_08	0	0	8.07494E-05	0.998845266	0
BULL1_07_09_1	0	0	0.000529989	0.999804497	0
BULL1_07_09	0	0	0.001526118	0.998561565	7.02445E-05
BULL1_07_10_1	0.641304348	0.406862745	0.99695765	0.000177525	0.001016811
BULL1_07_10	0.659574468	0.407407407	0.996922828	0.000443027	0.000879329
BULL1_07_14	0	0	0.00052538	0.999289015	0
BULL1_07_15	0.02173913	0.005102041	0.021756689	0.973484848	0.000167701
BULL1_07_16	0.202380952	0.056074766	0.22912377	0.766420664	0.000390686
BULL1_07_17	0	0	0.000168805	0.998976173	0
BULL1_07_18	0	0.021978022	0.050898841	0.946625911	8.4832E-05
BULL1_07_19	0.19	0.756637168	0.998783652	0.001159265	0.000476385
BullLo_15_142	0	0.056818182	0.033777626	0.968148148	0.000191608
BullLo_15_143	0	0	0.001049749	0.998581273	0
BullLo_15_144_1	0	0.020833333	0.012145976	0.984542508	9.40911E-05
BullLo_15_144	0	0.034782609	0.013531353	0.982195033	6.91372E-05
BullLo_15_145	0	0	0.000588697	0.999138859	8.37521E-05
BullLo_15_146	0	0	0.001531785	0.999062793	0
BullLo_15_149	0	0	0.000249771	0.998902907	0
BullLo_15_153	0	0.004504505	0.006827413	0.992766038	7.27484E-05
BullLo_15_154	0	0	0.000242365	0.999363733	0
BullLo_15_155	0.03	0.086956522	0.106884667	0.89366432	6.85965E-05
BullLo_15_157_1	0	0	0.001149293	0.999227401	0
BullLo_15_157	0	0	0.001215805	0.998659517	0.000146542
BullLo_15_158_1	0	0.017699115	0.01359693	0.98214943	6.95507E-05
BullLo_15_158	0	0.026086957	0.015297841	0.979170392	0.000203694
BullLo_15_160_1	0	0	8.60659E-05	0.999248685	0
BullLo_15_160	0	0	0	0.999485173	0
BullLo_15_161_1	0	0	0.002129577	0.997564496	0
BullLo_15_161	0	0	0.00153759	0.997863248	0
BullLo_15_162_1	0	0	0.000203318	0.998746643	0.000204304
BullLo_15_162	0	0	0.000121842	0.998837833	0.00013611
BullLo_15_163_1	0.06	0.037735849	0.141254619	0.864836018	6.92617E-05
BullLo_15_163	0	0.04954955	0.149313118	0.853065345	6.79163E-05
BunkerHill_23_301	0	0	0.003144397	0.995855856	0
BunkerHill_23_302	0	0	0.001295022	0.99919829	0
BunkerHill_23_303	0	0	0.002045969	0.996742047	0
BunkerHill_23_304	0	0	0.000482118	0.999328215	0
BunkerHill_23_305	0	0	0.00639987	0.990540782	0
BunkerHill_23_306	0	0	0.006696027	0.993365023	7.64994E-05
BunkerHill_23_307	0	0	0.000246934	0.999184339	0
BunkerHill_23_308	0	0	0.006979386	0.992666786	0
BunkerHill_23_309	0	0	0.001337115	0.999108098	6.8018E-05
BunkerHill_23_310	0	0	0.003019274	0.995512821	0
BunkerHill_23_311	0	0	0.00113443	0.999018383	6.79717E-05
BunkerHill_23_312	0	0	0.008112274	0.988847252	0
BunkerHill_23_313	0	0	0.003649931	0.997226199	6.80921E-05
BunkerHill_23_314	0	0	0.001470228	0.998916772	6.88421E-05
BunkerHill_23_315	0	0	0.004576752	0.996609565	0
BunkerHill_23_316	0	0	0.003686001	0.997141326	0
BunkerHill_23_317	0	0	0.003689887	0.997050411	0
BunkerHill_23_318	0	0	0.010341177	0.9868823	0
BunkerHill_23_319_1	0	0	0.000202972	0.999642154	0
BunkerHill_23_319	0	0	0.000202413	0.999643367	0
BunkerHill_23_320_1	0	0	0.000851927	0.998749107	0
BunkerHill_23_320	0	0	0.000850271	0.998751561	0
BunkerHill_23_321_1	0	0	0.001417808	0.998929145	0
BunkerHill_23_321	0	0	0.001253842	0.999109052	0
BunkerHill_23_322_1	0	0	0.002795333	0.995801322	0
BunkerHill_23_322	0	0	0.002872866	0.995811052	0
Burnt_23_331_1	0	0	0.001051185	0.997687244	0
Burnt_23_331	0	0	0.001061658	0.997305551	0
Burnt_23_332_1	0	0	0.000647302	0.998931624	0
Burnt_23_332	0	0	0.000818398	0.999095841	0
Burnt_23_333_1	0	0	0.000282897	0.999375892	6.78702E-05
Burnt_23_333	0	0	0.000364786	0.999375892	0
Burnt_23_334_1	0	0	0.000413976	0.998907502	0
Burnt_23_334	0	0	0.000363783	0.998667614	0
Burnt_23_335	0	0	0.000323598	0.998841561	0
Burnt_23_336	0	0	0.000404269	0.999554685	0
Burnt_23_337	0	0	0.000524871	0.998579545	0
Burnt_23_338	0	0	0.000121625	0.999198147	0
Burnt_23_339	0	0	0.00081826	0.998289624	0
Burnt_23_340	0	0	0.000971345	0.998394864	0
Burnt_23_341	0	0	0.000890472	0.999199003	0
Burnt_23_342	0	0	0.000565611	0.998668797	0
Burnt_23_343	0	0	0.000646047	0.999112058	0
Burnt_23_344	0	0	0.000444624	0.999289268	0
Burnt_23_345	0	0	8.08473E-05	0.999377888	0
Burnt_23_346	0	0	0.000687981	0.999109211	0
Burnt_23_348	0	0	0.000282943	0.999733191	6.78979E-05
Burnt_23_349	0	0	0.000282874	0.99928813	0
Burnt_23_350	0	0	0.000692859	0.997933142	0
Burnt_23_351	0	0	0.000283953	0.999286606	0
Burnt_23_352	0	0	0.000363754	0.99928813	0
Burnt_23_353	0	0	0.000686813	0.998845266	0
Burnt_23_354	0	0	0.000323494	0.999288636	0
Burnt_23_355	0	0	0.000689208	0.999287622	0
Burnt_23_356	0	0	0.000403975	0.999556266	0
Burnt_23_357	0	0	0.00096954	0.998133333	0
Burnt_23_358	0	0	0.00032515	0.999016452	0
Burnt_23_359	0	0	0.000201857	0.9992	0
Burnt_23_360	0	0	0.000202069	0.999466382	0
Cable_17_421	0	0.994791667	0.995318543	0.006074663	8.5237E-05
Cable_17_422	0.009803922	1	0.997788718	0.002551485	0.000139295
Cable_17_423	0	0.995575221	0.994878957	0.005751391	0.000282765
Cable_17_424	0.011627907	1	0.99053838	0.009279156	7.43826E-05
Cable_17_425	0	1	0.993216448	0.008323831	0
Cable_17_427	0.020833333	0.995535714	0.988081347	0.013575491	6.97837E-05
Cable_17_428	0.010204082	0.956896552	0.966945257	0.031840705	6.94541E-05
Cable_17_429	0.040816327	0.981818182	0.984970547	0.0127887	0
Cable_17_430	0	0.970338983	0.976058551	0.022274538	0.000205677
Cable_17_431	0	0.995614035	0.986085343	0.015803014	0.000140371
Cable_17_432	0.010204082	0.995614035	0.98723705	0.015173542	0
Cable_17_433	0.010416667	0.99122807	0.983133029	0.021218716	6.93963E-05
Cable_17_434	0.010416667	0.987179487	0.988949124	0.014129444	0.000208449
Cable_17_435	0	0.995614035	0.994869673	0.008669465	6.96961E-05
Cable_17_436	0	1	0.9958654	0.00449883	0.000137646
Cable_17_437	0	0.995575221	0.990782839	0.013157895	0.000138313
Cable_17_438	0	1	0.994651731	0.006091933	0.000211775
Cable_17_439	0.020408163	1	0.99110159	0.011874547	6.90322E-05
Cable_17_440	0	0.986607143	0.993032543	0.009177749	7.12657E-05
Cable_17_441	0	1	0.993303175	0.006226892	0.000222552
Cable_17_443	0.010416667	0.995652174	0.990038534	0.009197475	0.000206129
Cable_17_444	0	0.97826087	0.989363535	0.01427491	7.17669E-05
Cable_17_445	0	1	0.987190315	0.011507361	7.91014E-05
Cable_17_446	0.010416667	0.995689655	0.987535553	0.01560492	0.000140706
Cable_17_447	0	0.994791667	0.983072782	0.017759563	0.000174581
Cable_17_448	0.023255814	0.980952381	0.993052317	0.009329506	0.000156838
Cable_17_449	0.010204082	0.991304348	0.986930295	0.017608217	6.97447E-05
Cable_17_450	0	0.991304348	0.990526862	0.008818509	7.19528E-05
Callahan17_063	0.17	0.894736842	0.998485841	0.001984843	0.000275255
CallahanNF_22_02	0.098039216	0.921052632	0.997938728	0.002666193	0.00027115
CallahanNF_22_04	0.196078431	0.869565217	0.997586122	0.003139577	0.000276052
CallahanNF_22_06	0.097560976	0.892045455	0.997262774	0.001318392	8.71688E-05
CallahanNF_22_07	0.12	0.935344828	0.997174001	0.00426212	0.000270893
CallahanNF_22_08	0.071428571	0.919047619	0.998740445	0.000569152	0.000447494
CallahanNF_22_10	0.107843137	0.894067797	0.997929186	0.001248662	0.000272517
CallahanNF_22_11	0.06	0.863636364	0.994931597	0.004521613	0.000208449
CallahanNF_22_12	0.16	0.839285714	0.997764773	0.002587899	0.001163746
