Sample_ID	CRT_admix	IRT_admix	RBT_admix	WCT_admix	YCT_admix
BearCreek_20_057	0.036389	0.955462	0.991851	0.008139	0.00001
BearCreek_20_058	0.043995	0.953092	0.997087	0.002902	0.00001
BearCreek_20_059	0.022893	0.976068	0.998961	0.00103	0.00001
BearCreek_20_060	0.019923	0.970274	0.990197	0.009794	0.00001
BearCreek_20_061	0.025759	0.974221	0.99998	0.00001	0.00001
BearCreek_20_062	0.063074	0.93535	0.998424	0.001566	0.00001
BearCreek_20_063	0.03441	0.963188	0.997598	0.002392	0.00001
BearCreek_20_064	0.011953	0.979734	0.991687	0.008304	0.00001
BearCreek_20_065	0.044259	0.946648	0.990907	0.009082	0.00001
BearCreek_20_066	0.028908	0.964932	0.99384	0.00615	0.00001
BearCreek_20_067	0.068769	0.930973	0.999742	0.000248	0.00001
BearCreek_20_068	0.068813	0.931167	0.99998	0.00001	0.00001
BearCreek_20_069	0.012143	0.987837	0.99998	0.00001	0.00001
BearCreek_20_070	0.083547	0.890541	0.974088	0.025902	0.00001
BearCreek_20_071	0.041868	0.957711	0.999579	0.000412	0.00001
BearCreek_20_072	0.001318	0.997672	0.99899	0.001	0.00001
BearCreek_20_073	0.045755	0.952603	0.998358	0.001632	0.00001
BearCreek_20_074	0.005141	0.987452	0.992593	0.007397	0.00001
BearCreek_20_075	0.02241	0.971541	0.993951	0.006038	0.00001
BearCreek_20_076	0.073236	0.925291	0.998527	0.001463	0.00001
BearCreek_20_077	0.012607	0.987373	0.99998	0.00001	0.00001
BearCreek_20_078	0.041232	0.957596	0.998828	0.001162	0.00001
BearCreek_20_079	0.022903	0.975248	0.998151	0.001839	0.00001
BearCreek_20_080	0.033747	0.958652	0.992399	0.00759	0.00001
BearCreek_20_081	0.030822	0.967852	0.998674	0.001316	0.00001
BearCreek_20_082	0.06874	0.929649	0.998389	0.001602	0.00001
BearCreek_20_083	0.0261	0.971527	0.997627	0.002364	0.00001
BearCreek_20_084	0.050986	0.941942	0.992928	0.007063	0.00001
BearCreek_20_085	0.04101	0.95897	0.99998	0.00001	0.00001
BearCreek_20_087	0.020499	0.979481	0.99998	0.00001	0.00001
BearCreek_20_089	0.020658	0.976792	0.99745	0.00254	0.00001
BearCreek_20_090	0.018727	0.981253	0.99998	0.00001	0.00001
BearCreek_20_091	0.046132	0.941503	0.987635	0.012355	0.00001
BearCreek_20_092	0.031337	0.956409	0.987746	0.012244	0.00001
BearCreek_20_093	0.047977	0.952003	0.99998	0.00001	0.00001
BearCreek_20_094	0.025576	0.974404	0.99998	0.00001	0.00001
BearCreek_20_095	0.013089	0.975475	0.988564	0.011426	0.00001
BearCreek_20_096	0.042538	0.955013	0.997551	0.00244	0.00001
BearCreek_20_097	0.037714	0.962266	0.99998	0.00001	0.00001
BearCreek_20_098	0.018184	0.975086	0.99327	0.00672	0.00001
BearCreek_20_099	0.033836	0.958043	0.991879	0.008111	0.00001
BearCreek_20_100	0.034275	0.960354	0.994629	0.00536	0.00001
BearNF_23_17	0.00001	0.00001	0.00002	0.00001	0.99997
BearUp_22_01	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_02_1	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_02	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_03	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_04	0.000012	0.999968	0.99998	0.00001	0.00001
BearUp_22_05	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_06	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_07	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_08	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_09	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_100	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_101	0.000011	0.997282	0.997293	0.002697	0.00001
BearUp_22_103	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_105	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_106	0.000011	0.999023	0.999034	0.000956	0.00001
BearUp_22_107	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_108	0.000012	0.999968	0.99998	0.00001	0.00001
BearUp_22_109	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_10	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_110	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_111	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_112	0.000011	0.993722	0.993733	0.006256	0.00001
BearUp_22_113	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_114	0.000012	0.999968	0.99998	0.00001	0.00001
BearUp_22_115	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_116	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_117	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_118	0.000011	0.999968	0.999979	0.00001	0.000011
BearUp_22_119	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_11	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_120	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_121	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_12	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_13	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_14	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_15	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_16	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_17	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_18	0.000012	0.999968	0.99998	0.00001	0.00001
BearUp_22_19	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_20	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_21	0.000011	0.996588	0.996599	0.003391	0.00001
BearUp_22_22	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_23	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_24	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_25	0.000011	0.991887	0.991898	0.008092	0.00001
BearUp_22_26	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_27	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_28	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_29	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_30	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_31	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_32	0.000012	0.999968	0.99998	0.00001	0.00001
BearUp_22_33	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_34	0.000011	0.997975	0.997986	0.002004	0.00001
BearUp_22_35	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_36	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_37	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_39	0.000012	0.999968	0.99998	0.00001	0.00001
BearUp_22_41	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_44	0.000012	0.999968	0.99998	0.00001	0.00001
BearUp_22_45	0.000012	0.999968	0.99998	0.00001	0.00001
BearUp_22_46	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_47	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_48	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_49	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_50	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_51	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_52	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_54	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_55	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_56	0.000011	0.999115	0.999126	0.000864	0.00001
BearUp_22_59	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_60	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_61	0.000012	0.993635	0.993647	0.006344	0.00001
BearUp_22_62	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_63	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_64	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_65	0.000012	0.999968	0.99998	0.00001	0.00001
BearUp_22_66	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_67	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_68	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_69	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_70	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_71	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_72	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_73	0.000011	0.999968	0.999979	0.00001	0.00001
BearUp_22_74	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_75	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_77	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_78	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_80	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_81	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_82	0.000012	0.994975	0.994987	0.005004	0.00001
BearUp_22_83	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_84	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_85	0.000012	0.999968	0.99998	0.00001	0.00001
BearUp_22_86	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_87	0.000011	0.992157	0.992168	0.007823	0.00001
BearUp_22_88	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_89	0.000012	0.999968	0.99998	0.00001	0.00001
BearUp_22_90	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_91	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_92	0.000011	0.998274	0.998285	0.001705	0.00001
BearUp_22_93	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_94	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_95	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_96	0.00001	0.99997	0.99998	0.00001	0.00001
BearUp_22_97	0.000011	0.999969	0.99998	0.00001	0.00001
BearUp_22_98	0.000012	0.999968	0.99998	0.00001	0.00001
BearUp_22_99	0.00001	0.99997	0.99998	0.00001	0.00001
Beetle_23_421	0.000011	0.00001	0.000021	0.999969	0.00001
Beetle_23_422	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_423	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_424	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_425	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_426	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_427	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_428	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_429	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_430	0.000012	0.00001	0.000022	0.999968	0.00001
Beetle_23_431	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_432	0.000011	0.00001	0.000021	0.999969	0.00001
Beetle_23_433	0.000011	0.00001	0.000021	0.999969	0.00001
Beetle_23_434	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_435	0.000011	0.00001	0.000021	0.999969	0.00001
Beetle_23_436	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_437	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_438	0.00001	0.00001	0.00002	0.999969	0.00001
Beetle_23_439	0.000011	0.00001	0.000021	0.999969	0.00001
Beetle_23_440	0.005014	0.00001	0.005024	0.994966	0.00001
Beetle_23_441	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_442	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_443	0.000011	0.00001	0.000021	0.999969	0.00001
Beetle_23_444	0.000011	0.00001	0.000021	0.999968	0.000011
Beetle_23_445	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_446	0.000011	0.00001	0.000021	0.999969	0.00001
Beetle_23_447	0.00001	0.00001	0.00002	0.999968	0.000012
Beetle_23_448	0.00001	0.00001	0.00002	0.99997	0.00001
Beetle_23_449	0.00001	0.00001	0.00002	0.999968	0.000012
Beetle_23_450	0.00001	0.00001	0.00002	0.999969	0.000011
Berry_04_124	0.00001	0.00001	0.00002	0.00001	0.99997
BF_03_243	0.00001	0.00001	0.00002	0.00001	0.99997
BigTimber10_43	0.00001	0.00001	0.00002	0.00001	0.99997
BigTimber10_44	0.00001	0.00001	0.00002	0.00001	0.99997
BigTimber10_45	0.023854	0.006044	0.029898	0.00001	0.970092
BigTimber10_46	0.009408	0.00001	0.009418	0.00001	0.990572
Bobtail_11_232	0.665639	0.33139	0.997029	0.002961	0.00001
Bobtail_11_240	0.655095	0.340792	0.995887	0.002682	0.00143
Bram_17_01	0.000011	0.01121	0.011221	0.988768	0.00001
Bram_17_02	0.000011	0.028946	0.028957	0.971033	0.00001
Bram_17_03	0.002682	0.004911	0.007593	0.992397	0.00001
Bram_17_04	0.000011	0.008162	0.008173	0.991817	0.00001
Bram_17_05	0.002768	0.033981	0.036749	0.963242	0.00001
Bram_17_06	0.000011	0.017349	0.01736	0.98263	0.00001
Bram_17_07	0.000011	0.013195	0.013206	0.986784	0.00001
Bram_17_08	0.001097	0.009217	0.010314	0.989676	0.00001
Bram_17_09	0.000011	0.008835	0.008846	0.991144	0.00001
Bram_17_10	0.000011	0.020244	0.020255	0.979735	0.00001
Bram_17_11	0.000011	0.00867	0.008681	0.991309	0.00001
Bram_17_12	0.000011	0.012726	0.012737	0.987254	0.00001
Bram_17_13	0.004479	0.012753	0.017232	0.982758	0.00001
Bram_17_14	0.000011	0.029413	0.029424	0.970565	0.00001
Bram_17_15	0.000011	0.004369	0.00438	0.99561	0.00001
Bram_17_16	0.000011	0.005773	0.005784	0.994206	0.00001
Bram_17_17	0.000012	0.000385	0.000397	0.999593	0.00001
Bram_17_18	0.000011	0.019165	0.019176	0.980815	0.00001
Bram_17_19	0.000011	0.004728	0.004739	0.995251	0.00001
Bram_17_20	0.001154	0.003455	0.004609	0.995381	0.00001
Bram_17_21	0.011029	0.020854	0.031883	0.968107	0.00001
Bram_17_22	0.000011	0.015166	0.015177	0.984813	0.00001
Bram_17_23	0.000011	0.014633	0.014644	0.985346	0.00001
Bram_17_24	0.000011	0.020877	0.020888	0.979102	0.00001
Bram_17_25	0.000011	0.016264	0.016275	0.983715	0.00001
Bram_17_26	0.000011	0.013621	0.013632	0.986359	0.00001
Bram_17_27	0.000011	0.016773	0.016784	0.983206	0.00001
Bram_17_28	0.00001	0.003195	0.003205	0.996785	0.00001
Bram_17_29	0.000011	0.005293	0.005304	0.994685	0.00001
Bram_17_30	0.000011	0.014315	0.014326	0.985664	0.00001
BRAM_19_01	0.587423	0.308064	0.895487	0.00001	0.104503
BRAM_19_02	0.577097	0.29106	0.868157	0.00001	0.131832
BRAM_19_03	0.606182	0.304529	0.910711	0.00001	0.089279
BRAM_19_04	0.59633	0.272548	0.868878	0.00001	0.131112
BRAM_19_05	0.58286	0.288653	0.871513	0.00001	0.128477
BRAM_19_06	0.582216	0.283608	0.865824	0.00001	0.134167
BRAM_19_07	0.600477	0.29279	0.893267	0.00001	0.106723
BRAM_19_08	0.579022	0.303183	0.882205	0.00001	0.117784
BRAM_19_09	0.579425	0.313348	0.892773	0.00001	0.107217
BRAM_19_10	0.595036	0.298491	0.893527	0.00001	0.106463
BRAM_19_11	0.595376	0.300485	0.895861	0.00001	0.104129
BRAM_19_12	0.608999	0.299821	0.90882	0.00001	0.09117
BRAM_19_13	0.554448	0.321688	0.876136	0.00001	0.123854
BRAM_19_14	0.602233	0.305644	0.907877	0.00001	0.092112
BRAM_19_15	0.608208	0.311876	0.920084	0.000086	0.079831
BRAM_19_16	0.59536	0.304222	0.899582	0.00151	0.098908
BRAM_19_17	0.565155	0.352801	0.917956	0.00001	0.082034
BRAM_19_18	0.572613	0.295803	0.868416	0.00001	0.131574
BRAM_19_19	0.584293	0.289444	0.873737	0.00001	0.126253
BRAM_19_20	0.593386	0.292141	0.885527	0.00001	0.114464
BRAM_19_21	0.568317	0.330957	0.899274	0.00001	0.100715
BRAM_19_22	0.623138	0.298524	0.921662	0.00369	0.074647
BRAM_19_23	0.599745	0.312749	0.912494	0.00001	0.087496
BRAM_19_24	0.578593	0.303327	0.88192	0.00001	0.118071
BRAM_19_25	0.636604	0.273242	0.909846	0.00001	0.090143
BRAM_19_26	0.56208	0.308098	0.870178	0.00001	0.129812
BRAM_19_27	0.581757	0.300904	0.882661	0.00001	0.117329
BRAM_19_28	0.623962	0.276728	0.90069	0.00001	0.0993
BRAM_19_29	0.577592	0.286567	0.864159	0.00001	0.135831
BRAM_19_30	0.592688	0.291661	0.884349	0.00001	0.115642
BULL1_07_03_1	0.000012	0.00001	0.000022	0.999968	0.00001
BULL1_07_03	0.00001	0.00001	0.00002	0.99997	0.00001
BULL1_07_04	0.028181	0.074376	0.102557	0.897433	0.00001
BULL1_07_05_1	0.015756	0.002023	0.017779	0.982211	0.00001
BULL1_07_05	0.012852	0.002402	0.015254	0.984736	0.00001
BULL1_07_06_1	0.225906	0.774074	0.99998	0.00001	0.00001
BULL1_07_06	0.249409	0.750571	0.99998	0.00001	0.00001
BULL1_07_07_1	0.00001	0.00001	0.00002	0.99997	0.00001
BULL1_07_07	0.00001	0.00001	0.00002	0.99997	0.00001
BULL1_07_08_1	0.000012	0.00001	0.000022	0.999966	0.000011
BULL1_07_08	0.000013	0.00001	0.000023	0.999967	0.00001
BULL1_07_09_1	0.00001	0.00001	0.00002	0.99997	0.00001
BULL1_07_09	0.00001	0.00001	0.00002	0.99997	0.00001
BULL1_07_10_1	0.690496	0.309483	0.999979	0.00001	0.00001
BULL1_07_10	0.693135	0.306844	0.999979	0.00001	0.00001
BULL1_07_14	0.00001	0.00001	0.00002	0.99997	0.00001
BULL1_07_15	0.020304	0.00159	0.021894	0.978096	0.00001
BULL1_07_16	0.154321	0.070381	0.224702	0.775289	0.00001
BULL1_07_17	0.000013	0.00001	0.000023	0.999965	0.000012
BULL1_07_18	0.00192	0.04603	0.04795	0.952041	0.00001
BULL1_07_19	0.307758	0.692222	0.99998	0.00001	0.00001
BullLo_15_142	0.000285	0.029084	0.029369	0.970621	0.00001
BullLo_15_143	0.00001	0.00001	0.00002	0.99997	0.00001
BullLo_15_144_1	0.000011	0.010579	0.01059	0.9894	0.00001
BullLo_15_144	0.000011	0.012766	0.012777	0.987213	0.00001
BullLo_15_145	0.000011	0.00001	0.000021	0.999969	0.00001
BullLo_15_146	0.000011	0.00001	0.000021	0.999969	0.00001
BullLo_15_149	0.00001	0.00001	0.00002	0.999968	0.000012
BullLo_15_153	0.000967	0.001831	0.002798	0.997193	0.00001
BullLo_15_154	0.000012	0.00001	0.000022	0.999968	0.00001
BullLo_15_155	0.028718	0.073993	0.102711	0.897279	0.00001
BullLo_15_157_1	0.000011	0.00001	0.000021	0.999969	0.00001
BullLo_15_157	0.00001	0.00001	0.00002	0.99997	0.00001
BullLo_15_158_1	0.000011	0.011679	0.01169	0.9883	0.00001
BullLo_15_158	0.000011	0.013462	0.013473	0.986517	0.00001
BullLo_15_160_1	0.00001	0.00001	0.00002	0.999969	0.000011
BullLo_15_160	0.00001	0.00001	0.00002	0.999969	0.00001
BullLo_15_161_1	0.000012	0.00001	0.000022	0.999968	0.00001
BullLo_15_161	0.00001	0.00001	0.00002	0.99997	0.00001
BullLo_15_162_1	0.000012	0.00001	0.000022	0.999967	0.000012
BullLo_15_162	0.000012	0.00001	0.000022	0.999966	0.000012
BullLo_15_163_1	0.039716	0.096755	0.136471	0.863518	0.00001
BullLo_15_163	0.042307	0.102904	0.145211	0.854779	0.00001
BunkerHill_23_301	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_302	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_303	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_304	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_305	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_306	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_307	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_308	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_309	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_310	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_311	0.000011	0.00001	0.000021	0.999969	0.00001
BunkerHill_23_312	0.00001	0.000186	0.000196	0.999794	0.00001
BunkerHill_23_313	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_314	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_315	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_316	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_317	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_318	0.00001	0.00521	0.00522	0.99477	0.00001
BunkerHill_23_319_1	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_319	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_320_1	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_320	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_321_1	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_321	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_322_1	0.00001	0.00001	0.00002	0.99997	0.00001
BunkerHill_23_322	0.00001	0.00001	0.00002	0.99997	0.00001
Burnt_23_331_1	0.00001	0.00001	0.00002	0.99997	0.00001
Burnt_23_331	0.00001	0.00001	0.00002	0.999969	0.00001
Burnt_23_332_1	0.000012	0.00001	0.000022	0.999968	0.00001
Burnt_23_332	0.000012	0.00001	0.000022	0.999968	0.00001
Burnt_23_333_1	0.000011	0.00001	0.000021	0.999968	0.00001
Burnt_23_333	0.000011	0.00001	0.000021	0.999969	0.00001
Burnt_23_334_1	0.00001	0.00001	0.00002	0.99997	0.00001
Burnt_23_334	0.00001	0.00001	0.00002	0.99997	0.00001
Burnt_23_335	0.000012	0.00001	0.000022	0.999968	0.00001
Burnt_23_336	0.000012	0.00001	0.000022	0.999968	0.00001
Burnt_23_337	0.000011	0.00001	0.000021	0.999969	0.00001
Burnt_23_338	0.000011	0.00001	0.000021	0.999969	0.000011
Burnt_23_339	0.000012	0.00001	0.000022	0.999968	0.00001
Burnt_23_340	0.000012	0.00001	0.000022	0.999968	0.00001
Burnt_23_341	0.00001	0.00001	0.00002	0.999969	0.00001
Burnt_23_342	0.000011	0.00001	0.000021	0.999969	0.00001
Burnt_23_343	0.00001	0.00001	0.00002	0.99997	0.00001
Burnt_23_344	0.000012	0.00001	0.000022	0.999968	0.00001
Burnt_23_345	0.000011	0.00001	0.000021	0.999969	0.00001
Burnt_23_346	0.000011	0.00001	0.000021	0.999969	0.00001
Burnt_23_348	0.00001	0.00001	0.00002	0.99997	0.00001
Burnt_23_349	0.000012	0.00001	0.000022	0.999968	0.00001
Burnt_23_350	0.000011	0.00001	0.000021	0.999969	0.00001
Burnt_23_351	0.000012	0.00001	0.000022	0.999968	0.00001
Burnt_23_352	0.000013	0.00001	0.000023	0.999967	0.00001
Burnt_23_353	0.00001	0.00001	0.00002	0.99997	0.00001
Burnt_23_354	0.000012	0.00001	0.000022	0.999968	0.00001
Burnt_23_355	0.00001	0.00001	0.00002	0.99997	0.00001
Burnt_23_356	0.000011	0.00001	0.000021	0.999969	0.00001
Burnt_23_357	0.000011	0.00001	0.000021	0.999969	0.00001
Burnt_23_358	0.00001	0.00001	0.00002	0.99997	0.00001
Burnt_23_359	0.000011	0.00001	0.000021	0.999969	0.00001
Burnt_23_360	0.00001	0.00001	0.00002	0.99997	0.00001
Cable_17_421	0.000011	0.997092	0.997103	0.002887	0.00001
Cable_17_422	0.000011	0.999969	0.99998	0.00001	0.00001
Cable_17_423	0.000011	0.99786	0.997871	0.002119	0.00001
Cable_17_424	0.000011	0.993203	0.993214	0.006776	0.00001
Cable_17_425	0.000011	0.995365	0.995376	0.004614	0.00001
Cable_17_427	0.000012	0.990269	0.990281	0.009709	0.00001
Cable_17_428	0.000011	0.970694	0.970705	0.029285	0.00001
Cable_17_429	0.000011	0.988564	0.988575	0.011414	0.00001
Cable_17_430	0.000011	0.980488	0.980499	0.019491	0.00001
Cable_17_431	0.000011	0.987081	0.987092	0.012897	0.00001
Cable_17_432	0.000011	0.987639	0.98765	0.01234	0.00001
Cable_17_433	0.000011	0.984285	0.984296	0.015694	0.00001
Cable_17_434	0.000011	0.99056	0.990571	0.009419	0.00001
Cable_17_435	0.000011	0.996797	0.996808	0.003182	0.00001
Cable_17_436	0.000011	0.998645	0.998656	0.001334	0.00001
Cable_17_437	0.000011	0.992699	0.99271	0.00728	0.00001
Cable_17_438	0.000011	0.99789	0.997901	0.002089	0.00001
Cable_17_439	0.000011	0.993293	0.993304	0.006685	0.00001
Cable_17_440	0.000012	0.996015	0.996027	0.003963	0.00001
Cable_17_441	0.000011	0.995678	0.995689	0.0043	0.00001
Cable_17_443	0.000011	0.992606	0.992617	0.007373	0.00001
Cable_17_444	0.000012	0.992464	0.992476	0.007515	0.00001
Cable_17_445	0.000011	0.990537	0.990548	0.009441	0.00001
Cable_17_446	0.000011	0.989397	0.989408	0.010582	0.00001
Cable_17_447	0.000011	0.985933	0.985944	0.014046	0.00001
Cable_17_448	0.000012	0.993883	0.993895	0.006095	0.00001
Cable_17_449	0.000011	0.989244	0.989255	0.010735	0.00001
Cable_17_450	0.000012	0.993707	0.993719	0.006272	0.00001
Callahan17_063	0.142576	0.857404	0.99998	0.00001	0.00001
CallahanNF_22_02	0.162307	0.837673	0.99998	0.00001	0.00001
CallahanNF_22_04	0.162686	0.837294	0.99998	0.00001	0.00001
CallahanNF_22_06	0.174542	0.825438	0.99998	0.00001	0.00001
CallahanNF_22_07	0.13594	0.86404	0.99998	0.00001	0.00001
CallahanNF_22_08	0.136606	0.863374	0.99998	0.00001	0.000011
CallahanNF_22_10	0.161767	0.838213	0.99998	0.00001	0.00001
CallahanNF_22_11	0.139427	0.857914	0.997341	0.00265	0.00001
CallahanNF_22_12	0.157008	0.84297	0.999978	0.00001	0.000012
CallahanNF_22_13	0.157198	0.842782	0.99998	0.00001	0.00001
CallahanNF_22_14	0.156179	0.843801	0.99998	0.00001	0.00001
CallahanNF_22_15	0.181586	0.816484	0.99807	0.00192	0.00001
CallahanNF_22_16	0.139552	0.860428	0.99998	0.00001	0.00001
CallahanNF_22_17	0.141592	0.858388	0.99998	0.00001	0.00001
CallahanNF_22_18	0.174717	0.825208	0.999925	0.000065	0.00001
