Sample_ID	Heterozygosity	Raw_Ancestry
Bear_24_049	0.0	0.0
Bear_24_050	0.0	0.0
Bear_24_051	0.0	0.0
Bear_24_052	0.0	0.0
Bear_24_053	0.0	0.0
Bear_24_054	0.0	0.0
Bear_24_055	0.0	0.0
Bear_24_056	0.0001485001485001485	7.425007425007424e-05
Bear_24_057	0.0	0.0
Bear_24_058	0.0	0.0
Bear_24_059	0.0	0.0
Bear_24_060	0.0	0.0
Bear_24_061	0.0	0.0
Bear_24_062	0.0	0.0
Bear_24_063	0.0	0.0
Bear_24_064	0.0	0.0
Bear_24_065	0.0	0.0
Bear_24_066	0.0	0.0
Bear_24_067	0.0	0.0
Bear_24_068	0.0	0.0
Bear_24_069	0.0	0.0
Bear_24_070	0.00014287755393627662	7.143877696813831e-05
Bear_24_071	0.0	0.0
Bear_24_072	0.0	0.0
Bear_24_073	0.0	0.0
Bear_24_074	0.0	0.0
Bear_24_075	0.0	0.0
Bear_24_076	0.0	0.0
Bear_24_077	0.0001404297149276787	7.021485746383936e-05
Bear_24_078	0.0001408649105507818	7.04324552753909e-05
Bear_24_079	0.0	0.0
Bear_24_080	0.0	0.0
Bear_24_081	0.0	0.0
Bear_24_082	0.0	0.0
Bear_24_083	0.0	0.0
Bear_24_084	0.0	0.0
Bear_24_086	0.0	0.0
Bear_24_087	0.0	0.0
Bear_24_088	0.0	0.0
Bear_24_089	0.0	0.0
Bear_24_090	0.0	0.0
Bear_24_091	0.0	0.0
Bear_24_092	0.0	0.0
Bear_24_093	0.0	0.0
Bear_24_094	0.0	0.0
Bear_24_095	0.0	0.0
Bear_24_096	0.0	0.0
Bear_24_097	0.0	0.0
Bear_24_098	0.0	0.0
Bear_24_100	0.0	0.0
Bear_24_101	0.0	0.0
Bear_24_102	0.0	0.0
Bear_24_105	0.0	0.0
BearCreek_20_001	0.0002836074872376631	0.00014180374361883155
BearCreek_20_002	0.0	0.00014058765640376775
BearCreek_20_003	0.00014076576576576576	7.038288288288288e-05
BearCreek_20_004	0.0003112356053532524	0.0001556178026766262
BearCreek_20_006	0.0	0.0
BearCreek_20_007	0.0	0.0
BearCreek_20_008	0.0	0.0
BearCreek_20_009	0.0	0.0
BearCreek_20_010	0.00014320492624946297	7.160246312473149e-05
BearCreek_20_011	0.0001414827391058291	7.074136955291455e-05
BearCreek_20_012	0.0	0.0
BearCreek_20_013	0.00015220700152207003	7.610350076103501e-05
BearCreek_20_014	0.0001419849495953429	7.099247479767145e-05
BearCreek_20_015	0.0	0.0
BearCreek_20_016	0.0	0.0
BearCreek_20_017	0.0	0.0
BearCreek_20_018	0.0004211708549768356	0.0002105854274884178
BearCreek_20_019	0.0	0.0
BearCreek_20_020	0.0	0.0
BearCreek_20_021	0.0	0.0
BearCreek_20_023	0.00014409221902017292	7.204610951008646e-05
BearCreek_20_024	0.0	0.0
BearCreek_20_025	0.0	0.0
BearCreek_20_026	0.0	0.0
BearCreek_20_027	0.00028153153153153153	0.00014076576576576576
BearCreek_20_028	0.00014027212792818068	7.013606396409034e-05
BearCreek_20_029	0.00014144271570014144	7.072135785007072e-05
BearCreek_20_030	0.00014398848092152627	7.199424046076313e-05
BearCreek_20_031	0.00014048890137679124	7.024445068839562e-05
BearCreek_20_032	0.0	0.0
BearCreek_20_033	0.0001414227124876255	7.071135624381275e-05
BearCreek_20_034	0.00014046916701783958	7.023458350891979e-05
BearCreek_20_035	0.0	0.0
